message_id,timestamp_utc,text
393642,2025-09-18T06:12:37+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ETHUSDT @ $4,549: Sell $790,258"
393641,2025-09-18T06:10:14+00:00,"📉[Bybit](http://whalebot.co/Bybit) liquidated Long on ETHUSDT @ $4,551.94: Sell $773,830"
393640,2025-09-18T06:08:36+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ETHUSDT @ $4,564: Sell $94,780"
393639,2025-09-18T05:38:51+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ENAUSDT @ $0.69: Sell $95,265"
393638,2025-09-18T05:28:32+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ETHUSDT @ $4,571: Sell $156,992"
393637,2025-09-18T05:18:04+00:00,"📉[Bybit](http://whalebot.co/Bybit) liquidated Long on XRPUSDT @ $3.0672: Sell $141,695"
393636,2025-09-18T04:59:31+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDT @ $118,029: Buy $257,304"
393635,2025-09-18T04:41:09+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,621: Buy $63,070"
393634,2025-09-18T04:38:27+00:00,"📉[Bybit](http://whalebot.co/Bybit) liquidated Long on ETHUSDT @ $4,574.87: Sell $137,246"
393633,2025-09-18T04:23:06+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on BTCUSDT @ $116,980: Sell $105,633"
393632,2025-09-18T04:05:07+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on AVAXUSDT @ $33.54: Buy $79,885"
393631,2025-09-18T04:04:20+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on AVAXUSDC @ $33.56: Buy $65,027"
393629,2025-09-18T03:50:10+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BCHUSDT @ $652.60: Buy $69,326"
393627,2025-09-18T03:44:47+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BCHUSDT @ $647: Buy $164,967"
393626,2025-09-18T03:41:22+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,646: Buy $55,752"
393625,2025-09-18T03:41:22+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BNBUSDT @ $1,001: Buy $69,651"
393624,2025-09-18T03:30:52+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $118,391.10: Buy $144,556"
393623,2025-09-18T03:30:32+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDT @ $118,252: Buy $177,379"
393622,2025-09-18T03:21:03+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on EIGENUSDT @ $1.97: Buy $61,946"
393621,2025-09-18T03:20:28+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $118,266.60: Buy $65,047"
393620,2025-09-18T03:17:59+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ETHUSDT @ $4,611: Sell $204,676"
393619,2025-09-18T03:16:03+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $118,232.10: Buy $52,850"
393618,2025-09-18T03:16:01+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $118,229.30: Buy $55,213"
393617,2025-09-18T03:15:48+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $118,225.90: Buy $53,202"
393616,2025-09-18T03:15:30+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDT @ $118,020: Buy $140,798"
393615,2025-09-18T03:14:55+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,656: Buy $74,495"
393614,2025-09-18T03:13:36+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $118,045.70: Buy $56,662"
393613,2025-09-18T03:12:14+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on DOGEUSDT @ $0.28: Buy $151,259"
393612,2025-09-18T03:12:13+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SOLUSDT @ $248: Buy $306,915"
393611,2025-09-18T03:12:13+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on 1000PEPEUSDT @ $0.01: Buy $308,230"
393610,2025-09-18T03:11:18+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on ETHUSDT @ $4,657.54: Buy $94,734"
393609,2025-09-18T03:11:06+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on ETHUSDT @ $4,655.91: Buy $55,871"
393608,2025-09-18T03:10:46+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $118,003.60: Buy $57,822"
393607,2025-09-18T03:08:53+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $117,938.70: Buy $364,666"
393606,2025-09-18T03:08:34+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SUIUSDT @ $3.86: Buy $117,337"
393605,2025-09-18T03:08:21+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $117,928.10: Buy $69,106"
393604,2025-09-18T03:08:19+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,645: Buy $60,440"
393603,2025-09-18T03:07:30+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on DOTUSDT @ $4.53: Buy $242,362"
393602,2025-09-18T03:07:29+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on UNIUSDT @ $9.78: Buy $257,503"
393601,2025-09-18T03:07:29+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on TRBUSDT @ $38.98: Buy $61,234"
393600,2025-09-18T03:07:28+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on AAVEUSDT @ $313: Buy $230,554"
393599,2025-09-18T03:07:28+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on HBARUSDT @ $0.25: Buy $156,995"
393598,2025-09-18T03:07:24+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ADAUSDT @ $0.93: Buy $255,248"
393597,2025-09-18T03:07:24+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on NEARUSDT @ $2.91: Buy $217,420"
393596,2025-09-18T03:07:23+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on AVAXUSDT @ $33.35: Buy $240,123"
393595,2025-09-18T03:07:23+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,643: Buy $648,551"
393594,2025-09-18T03:07:20+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDT @ $117,846: Buy $1,293,120"
393593,2025-09-18T03:07:04+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on WLDUSDT @ $1.63: Buy $143,158"
393592,2025-09-18T03:06:22+00:00,"📉[Bybit](http://whalebot.co/Bybit) liquidated Long on AAVEUSDT @ $305.58: Sell $68,089"
393591,2025-09-18T03:05:11+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,634: Buy $94,809"
393590,2025-09-18T03:00:37+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ETHUSDT @ $4,593: Sell $68,896"
393589,2025-09-18T02:56:41+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on AVAXUSDT @ $33.09: Buy $138,469"
393588,2025-09-18T02:56:14+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on PENGUUSDT @ $0.04: Buy $55,941"
393587,2025-09-18T02:55:26+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on AVAXUSDT @ $32.96: Buy $202,281"
393586,2025-09-18T02:27:09+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDT @ $116,946: Buy $744,129"
393585,2025-09-18T02:22:21+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ETHUSDT @ $4,587: Sell $133,136"
393584,2025-09-18T02:11:34+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on DOGEUSDT @ $0.28: Sell $76,310"
393583,2025-09-18T01:57:15+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on AVAXUSDT @ $32.88: Buy $82,212"
393582,2025-09-18T01:51:12+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on AVAXUSDT @ $32.90: Buy $75,247"
393581,2025-09-18T01:47:15+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on AVAXUSDT @ $32.76: Buy $59,418"
393580,2025-09-18T01:46:31+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SOLUSDT @ $249: Buy $54,679"
393579,2025-09-18T01:45:57+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on SOLUSDT @ $248.26: Buy $50,347"
393578,2025-09-18T01:45:57+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $117,357.30: Buy $181,669"
393577,2025-09-18T01:45:56+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on ETHUSDT @ $4,653.51: Buy $126,715"
393576,2025-09-18T01:44:13+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDT @ $117,259: Buy $58,629"
393575,2025-09-18T01:41:09+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SOLUSDT @ $247: Buy $51,230"
393574,2025-09-18T01:40:54+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDC @ $117,180: Buy $50,270"
393573,2025-09-18T01:40:36+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on MUSDT @ $3.32: Buy $68,080"
393572,2025-09-18T01:39:41+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on IPUSDT @ $10.54: Buy $322,078"
393571,2025-09-18T01:39:37+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on OPUSDT @ $0.83: Buy $236,751"
393570,2025-09-18T01:39:37+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on HYPEUSDT @ $60.60: Buy $1,799,273"
393569,2025-09-18T01:39:36+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on PUMPUSDT @ $0.01: Buy $1,177,086"
393568,2025-09-18T01:39:35+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,647: Buy $64,004"
393567,2025-09-18T01:39:33+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on ETHUSDT @ $4,652.06: Buy $77,271"
393566,2025-09-18T01:32:54+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,639: Buy $295,713"
393565,2025-09-18T01:32:53+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDC @ $4,643: Buy $371,410"
393564,2025-09-18T01:07:25+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on AVAXUSDT @ $32.65: Buy $104,771"
393563,2025-09-18T01:05:57+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,614: Buy $161,470"
393562,2025-09-18T01:05:54+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,613: Buy $182,192"
393561,2025-09-18T01:01:55+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on AVAXUSDC @ $32.37: Buy $60,157"
393560,2025-09-18T01:01:19+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ETHUSDT @ $4,561: Sell $296,816"
393559,2025-09-18T00:54:42+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ETHUSDT @ $4,570: Sell $76,241"
393558,2025-09-18T00:46:11+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on PUMPUSDT @ $0.01: Buy $80,407"
393557,2025-09-18T00:42:27+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on PENGUUSDT @ $0.04: Buy $177,121"
393556,2025-09-18T00:36:06+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BCHUSDT @ $624.50: Buy $58,703"
393555,2025-09-18T00:22:00+00:00,"📉[Bybit](http://whalebot.co/Bybit) liquidated Long on DRIFTUSDT @ $0.7990: Sell $79,900"
393554,2025-09-18T00:13:19+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on BTCUSDT @ $115,756: Sell $57,878"
393553,2025-09-18T00:09:37+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on DOGEUSDT @ $0.29: Buy $309,627"
393552,2025-09-18T00:06:51+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,616: Buy $61,823"
393551,2025-09-17T23:41:17+00:00,"📉[Bybit](http://whalebot.co/Bybit) liquidated Long on BTCUSDT @ $115,731.70: Sell $67,124"
393550,2025-09-17T23:41:14+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ETHUSDT @ $4,566: Sell $99,048"
393549,2025-09-17T23:41:09+00:00,"📉[Bybit](http://whalebot.co/Bybit) liquidated Long on DOGEUSDT @ $0.2787: Sell $191,861"
393548,2025-09-17T23:38:51+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on PUMPUSDT @ $0.01: Sell $164,361"
393547,2025-09-17T23:29:37+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on BTCUSDT @ $116,055: Sell $298,260"
393546,2025-09-17T23:29:36+00:00,"📉[Bybit](http://whalebot.co/Bybit) liquidated Long on ETHUSDT @ $4,565.10: Sell $72,722"
393545,2025-09-17T23:21:56+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ETHUSDT @ $4,571: Sell $84,044"
393544,2025-09-17T23:21:53+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ETHUSDT @ $4,571: Sell $80,266"
393543,2025-09-17T23:16:47+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ETHUSDT @ $4,577: Sell $161,605"
393542,2025-09-17T23:10:39+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BCHUSDT @ $630.90: Buy $79,456"
393541,2025-09-17T23:10:39+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on KASUSDT @ $0.0899: Buy $54,132"
393540,2025-09-17T23:06:38+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on XRPUSDT @ $3.12: Buy $50,298"
393539,2025-09-17T23:05:42+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on XRPUSDC @ $3.15: Buy $148,004"
393538,2025-09-17T23:05:42+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDC @ $4,638: Buy $668,823"
393537,2025-09-17T23:04:23+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SOLUSDT @ $247: Buy $262,470"
393536,2025-09-17T23:03:53+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SOLUSDC @ $248: Buy $84,200"
393535,2025-09-17T23:02:07+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SOLUSDT @ $247: Buy $56,757"
393534,2025-09-17T23:02:03+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,616: Buy $323,097"
393533,2025-09-17T23:02:02+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDT @ $117,374: Buy $821,616"
393532,2025-09-17T23:00:40+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETCUSDT @ $21.19: Buy $62,290"
393531,2025-09-17T23:00:39+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on 1000PEPEUSDT @ $0.01: Buy $52,914"
393530,2025-09-17T23:00:36+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on WIFUSDT @ $0.9726: Buy $100,797"
393529,2025-09-17T22:59:44+00:00,"📉[Binance](https://whalebot.co/BinanceFutures) Liquidated Long on ETHUSDT @ $4,569: Sell $75,931"
393528,2025-09-17T22:58:22+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,616: Buy $50,565"
393527,2025-09-17T22:58:22+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SOLUSDT @ $247: Buy $52,375"
393526,2025-09-17T22:58:08+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BNBUSDT @ $997: Buy $52,602"
393525,2025-09-17T22:57:06+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDT @ $117,218: Buy $66,111"
393524,2025-09-17T22:57:03+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on AVAXUSDT @ $32.13: Buy $50,454"
393523,2025-09-17T22:56:43+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $117,311.50: Buy $222,892"
393522,2025-09-17T22:56:21+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on AVAXUSDT @ $31.72: Buy $117,956"
393521,2025-09-17T22:56:19+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on AVAXUSDT @ $31.54: Buy $54,811"
393520,2025-09-17T22:56:17+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on AVAXUSDC @ $31.79: Buy $90,678"
393519,2025-09-17T22:55:21+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BNBUSDT @ $996: Buy $80,495"
393518,2025-09-17T22:55:20+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on ETHUSDT @ $4,618.70: Buy $52,746"
393517,2025-09-17T22:55:20+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on MNTUSDT @ $1.74: Buy $111,443"
393516,2025-09-17T22:55:12+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $117,282.70: Buy $81,277"
393515,2025-09-17T22:55:04+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,616: Buy $287,967"
393514,2025-09-17T22:55:03+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SOLUSDT @ $247: Buy $407,353"
393513,2025-09-17T22:55:03+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BNBUSDT @ $1,003: Buy $812,615"
393512,2025-09-17T22:54:08+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $117,195.70: Buy $93,757"
393511,2025-09-17T22:53:55+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SUIUSDT @ $3.83: Buy $58,092"
393510,2025-09-17T22:53:29+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on TONUSDT @ $3.18: Buy $62,589"
393509,2025-09-17T22:53:29+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on WLDUSDT @ $1.63: Buy $145,254"
393508,2025-09-17T22:53:15+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDC @ $117,238: Buy $560,281"
393507,2025-09-17T22:52:20+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDT @ $116,965: Buy $292,413"
393506,2025-09-17T22:52:19+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SOLUSDT @ $246: Buy $128,112"
393505,2025-09-17T22:52:19+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on DOGEUSDT @ $0.28: Buy $85,488"
393504,2025-09-17T22:52:18+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BNBUSDT @ $1,006: Buy $2,039,410"
393503,2025-09-17T22:51:43+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDC @ $116,912: Buy $93,647"
393502,2025-09-17T22:51:42+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SOLUSDT @ $246: Buy $84,391"
393501,2025-09-17T22:51:42+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on JUPUSDT @ $0.56: Buy $54,944"
393500,2025-09-17T22:51:42+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDT @ $116,822: Buy $404,320"
393499,2025-09-17T22:51:35+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on XRPUSDT @ $3.11: Buy $266,091"
393498,2025-09-17T22:51:35+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on UNIUSDT @ $9.69: Buy $218,406"
393497,2025-09-17T22:51:34+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,605: Buy $268,368"
393496,2025-09-17T22:51:34+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SOLUSDT @ $246: Buy $214,806"
393495,2025-09-17T22:51:34+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BNBUSDT @ $996: Buy $300,404"
393494,2025-09-17T22:49:13+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SUIUSDT @ $3.83: Buy $153,526"
393493,2025-09-17T22:48:23+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on ETHUSDT @ $4,601.43: Buy $506,157"
393492,2025-09-17T22:48:20+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,604: Buy $2,057,228"
393491,2025-09-17T22:48:16+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,596: Buy $276,780"
393490,2025-09-17T22:47:41+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on DOGEUSDT @ $0.2841: Buy $179,490"
393489,2025-09-17T22:44:13+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDT @ $116,800: Buy $121,238"
393488,2025-09-17T22:44:13+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BNBUSDT @ $996: Buy $105,607"
393487,2025-09-17T22:44:12+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BNBUSDT @ $996: Buy $59,041"
393486,2025-09-17T22:44:08+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BNBUSDC @ $1,003: Buy $150,378"
393485,2025-09-17T22:43:13+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BNBUSDT @ $994: Buy $105,780"
393484,2025-09-17T22:42:01+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,593: Buy $119,642"
393483,2025-09-17T22:39:41+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BNBUSDT @ $1,002: Buy $2,505,650"
393482,2025-09-17T22:39:31+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $116,885.80: Buy $77,495"
393481,2025-09-17T22:36:34+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $116,837.60: Buy $108,776"
393480,2025-09-17T22:36:34+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on ETHUSDT @ $4,595.14: Buy $124,942"
393479,2025-09-17T22:36:34+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on XRPUSDT @ $3.10: Buy $166,754"
393478,2025-09-17T22:36:20+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on BTCUSDT @ $116,837.00: Buy $100,830"
393477,2025-09-17T22:36:20+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on ETHUSDT @ $4,592.62: Buy $50,978"
393476,2025-09-17T22:36:19+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on XRPUSDT @ $3.10: Buy $64,935"
393475,2025-09-17T22:32:01+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDC @ $4,591: Buy $82,645"
393474,2025-09-17T22:31:57+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,584: Buy $259,547"
393473,2025-09-17T22:29:51+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on DOGEUSDT @ $0.28: Buy $55,447"
393472,2025-09-17T22:29:51+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SOLUSDT @ $245: Buy $77,796"
393471,2025-09-17T22:29:50+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on AVAXUSDT @ $30.73: Buy $67,301"
393470,2025-09-17T22:26:15+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDC @ $116,721: Buy $128,393"
393469,2025-09-17T22:26:14+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BCHUSDC @ $622: Buy $62,190"
393468,2025-09-17T22:26:14+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDC @ $4,571: Buy $137,124"
393467,2025-09-17T22:26:10+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on ETHUSDT @ $4,569.78: Buy $66,399"
393466,2025-09-17T22:26:09+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDT @ $116,574: Buy $65,282"
393465,2025-09-17T22:26:09+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BNBUSDT @ $980: Buy $54,875"
393464,2025-09-17T22:23:31+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on SOLUSDT @ $245: Buy $75,042"
393463,2025-09-17T22:22:48+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on DOGEUSDT @ $0.28: Buy $294,764"
393462,2025-09-17T22:21:56+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BNBUSDT @ $977: Buy $60,654"
393461,2025-09-17T22:15:45+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on AEROUSDT @ $1.38: Buy $64,100"
393460,2025-09-17T22:13:58+00:00,"📈[Bybit](http://whalebot.co/Bybit) liquidated Short on ETHUSDT @ $4,570.88: Buy $684,764"
393459,2025-09-17T22:13:45+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on BTCUSDC @ $116,751: Buy $50,437"
393458,2025-09-17T22:13:44+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,563: Buy $64,490"
393457,2025-09-17T22:13:44+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDC @ $4,567: Buy $72,407"
393456,2025-09-17T22:13:43+00:00,"📈[Binance](https://whalebot.co/BinanceFutures) Liquidated Short on ETHUSDT @ $4,563: Buy $90,850"
